"oid","fk_books","fk_langs"
84803676,63492,"fi"
84803677,63493,"af"
84803680,63496,"fr"
84803683,63498,"de"
84803690,63504,"hu"
84803691,63505,"hu"
84803706,63509,"es"
84803698,63512,"hu"
84803699,63513,"hu"
84803701,63515,"fi"
84803695,63525,"es"
84803718,63531,"hu"
84803720,63534,"pt"
84803725,63539,"fi"
84803729,63543,"fr"
84803734,63548,"de"
84803741,63555,"fi"
84803743,63557,"fi"
84803746,63560,"it"
84803757,63563,"hu"
84803758,63564,"hu"
84803760,63565,"hu"
84803762,63575,"fr"
84803763,63576,"fr"
84803759,63578,"fi"
84803786,63585,"hu"
84803770,63586,"hu"
84803771,63587,"es"
84803774,63589,"de"
84803850,63594,"fi"
84803779,63595,"fi"
84803788,63600,"es"
84803789,63601,"de"
84803790,63602,"de"
84803794,63606,"pt"
84803795,63607,"hu"
84803784,63611,"hu"
84803785,63612,"fi"
84803811,63626,"fi"
84803812,63627,"hu"
84803815,63630,"de"
84803819,63634,"fr"
84803827,63643,"de"
84803831,63646,"fr"
84803832,63647,"fr"
84803836,63651,"de"
84803839,63655,"pt"
84803846,63661,"fr"
84803849,63664,"pt"
84803852,63666,"hu"
84803860,63674,"fr"
84803865,63679,"fr"
84803866,63680,"es"
84803875,63690,"de"
84803876,63691,"fi"
84803885,63700,"es"
84803896,63712,"fr"
84803898,63714,"fr"
84803901,63717,"fi"
84803906,63722,"da"
84803907,63723,"de"
84803910,63726,"fr"
84803911,63728,"nl"
84803915,63732,"fi"
84803917,63734,"fr"
84803927,63743,"de"
84803928,63744,"de"
84803944,63760,"fi"
84803946,63762,"fr"
84803952,63767,"es"
84803953,63768,"fr"
84803958,63773,"fr"
84803959,63774,"fi"
84803962,63777,"fr"
84803975,63789,"fi"
84803980,63794,"fr"
84803986,63800,"de"
84803987,63801,"de"
84803988,63802,"de"
84803990,63804,"fr"
84803996,63810,"es"
84803997,63811,"fi"
84804002,63816,"es"
84804009,63823,"es"
84804015,63829,"fi"
84804021,63835,"fi"
84804031,63845,"fi"
84804032,63846,"fr"
84804034,63848,"it"
84804039,63853,"de"
84804043,63857,"de"
84804056,63871,"ca"
84804067,63881,"fr"
84804073,63887,"fr"
84804087,63893,"it"
84804091,63904,"fr"
84804092,63905,"fr"
84804093,63906,"fr"
84804095,63908,"da"
84804101,63914,"fr"
84804102,63915,"fr"
84804107,63920,"fr"
84804108,63921,"fi"
84804109,63922,"es"
84804111,63924,"de"
84804113,63926,"eo"
84804114,63927,"de"
84804120,63933,"de"
84804124,63937,"fr"
84804128,63941,"fi"
84804130,63943,"pt"
84804133,63946,"de"
84804138,63951,"fr"
84804142,63955,"de"
84804148,63961,"fi"
84804153,63966,"fi"
84804166,63976,"fi"
84804165,63979,"fr"
84804171,63984,"de"
84804178,63991,"de"
84804181,63994,"nl"
84804185,63998,"af"
84804186,63999,"nl"
84804187,64000,"nl"
84804190,64003,"de"
84804191,64004,"it"
84804195,64008,"fr"
84804205,64018,"nl"
84804210,64023,"fr"
84804212,64025,"fi"
84804214,64027,"fi"
84804215,64028,"de"
84804221,64034,"fr"
84804225,64038,"nl"
84804229,64042,"fi"
84804238,64051,"it"
84804245,64058,"es"
84804249,64062,"it"
84804252,64065,"fr"
84804253,64066,"fr"
84804254,64067,"fr"
84804271,64084,"fr"
84804272,64085,"de"
84804273,64086,"fr"
84804274,64087,"fi"
84804277,64089,"it"
84804275,64090,"fi"
84804278,64091,"fr"
84804283,64096,"sv"
84804286,64099,"fi"
84804291,64104,"fi"
84804293,64106,"it"
84804300,64113,"fr"
84799051,64115,"fi"
84804302,64116,"fr"
84804305,64119,"fr"
84804315,64129,"fr"
84804316,64130,"fr"
84804319,64133,"de"
84804330,64144,"fr"
84804331,64145,"fr"
84804345,64146,"la"
84804336,64151,"de"
84804338,64153,"fr"
84804351,64165,"fr"
84804354,64168,"fr"
84804368,64183,"fi"
84804373,64188,"es"
84804377,64193,"de"
84804378,64194,"hu"
84804386,64200,"de"
84804387,64201,"fi"
84804388,64202,"fr"
84804390,64204,"de"
84804391,64205,"it"
84804392,64206,"it"
84804395,64209,"sv"
84804397,64211,"fi"
84804399,64213,"fr"
84804406,64220,"fr"
84804407,64221,"hu"
84804408,64222,"fr"
84804418,64232,"fr"
84804426,64240,"it"
84804431,64245,"de"
84804432,64246,"nl"
84804442,64256,"fi"
84804445,64259,"fi"
84804447,64261,"fi"
84804541,64274,"fr"
84804462,64276,"fi"
84804464,64278,"hu"
84804469,64283,"de"
84804474,64289,"fr"
84804475,64290,"fr"
84804476,64291,"it"
84804480,64294,"hu"
84804484,64299,"fi"
84804489,64304,"hu"
84804490,64305,"fr"
84804496,64311,"fi"
84804508,64322,"fr"
84804510,64324,"fi"
84804513,64327,"de"
84804514,64328,"hu"
84804521,64335,"fi"
84804525,64339,"nl"
84804542,64355,"de"
84804543,64356,"hu"
84804544,64357,"hu"
84804553,64367,"hu"
84804555,64369,"fr"
84804556,64370,"de"
84804557,64371,"fr"
84804561,64375,"de"
84804562,64376,"fi"
84804563,64377,"fi"
84804586,64379,"fi"
84804567,64381,"fi"
84804568,64382,"hu"
84804569,64383,"de"
84804573,64388,"de"
84804574,64389,"fi"
84804575,64390,"hu"
84804577,64391,"hu"
84804579,64393,"it"
84804585,64399,"fi"
84804588,64401,"hu"
84804590,64403,"hu"
84804595,64409,"fi"
84804597,64411,"it"
84804600,64414,"de"
84804602,64416,"de"
84804603,64417,"de"
84804604,64418,"es"
84804607,64421,"it"
84804609,64423,"fr"
84804610,64424,"fi"
84804613,64427,"fr"
84804614,64428,"fr"
84804615,64429,"fi"
84804620,64431,"hu"
84804622,64436,"fi"
84804624,64438,"nl"
84804625,64439,"es"
84804632,64440,"de"
84804626,64441,"nl"
84804627,64442,"de"
84804636,64449,"de"
84804637,64450,"nl"
84804639,64453,"fr"
84804648,64463,"hu"
84804651,64465,"es"
84804652,64466,"de"
84804663,64477,"fi"
84804664,64478,"nl"
84804665,64479,"hu"
84804668,64482,"de"
84804669,64483,"de"
84804670,64484,"de"
84804672,64486,"fi"
84804673,64487,"da"
84804688,64501,"hu"
84804693,64502,"hu"
84804694,64508,"hu"
84804695,64509,"de"
84804699,64513,"de"
84804708,64522,"de"
84804709,64523,"de"
84804710,64524,"de"
84804711,64525,"de"
84804719,64533,"de"
84804728,64538,"hu"
84804729,64539,"hu"
84804725,64541,"de"
84804726,64542,"hu"
84804727,64543,"hu"
84804736,64551,"it"
84804737,64552,"it"
84804743,64558,"fi"
84804748,64563,"fi"
84804764,64579,"eo"
84804765,64580,"hu"
84804767,64582,"fr"
84804773,64588,"hu"
84804774,64589,"es"
84804775,64590,"fr"
84804781,64597,"ro"
84804782,64598,"fr"
84804784,64600,"fi"
84804789,64605,"it"
84804795,64611,"hu"
84804798,64614,"fr"
84804801,64617,"fi"
84804802,64618,"hu"
84804803,64619,"hu"
84804821,64639,"hu"
84804827,64645,"fr"
84804833,64650,"fi"
84804835,64652,"de"
84804839,64656,"es"
84804845,64661,"it"
84804847,64663,"fr"
84804852,64668,"es"
84804858,64674,"fr"
84804860,64676,"af"
84804864,64680,"it"
84804873,64688,"hu"
84804883,64698,"de"
84804891,64706,"fr"
84804893,64708,"hu"
84804894,64709,"hu"
84804898,64713,"fi"
84804901,64714,"de"
84804903,64718,"de"
84804904,64719,"fr"
84804906,64721,"fr"
84804914,64729,"fr"
84804921,64736,"it"
84804922,64737,"fr"
84804925,64740,"fi"
84804935,64750,"hu"
84804936,64751,"hu"
84804945,64760,"fr"
84804953,64766,"it"
84804950,64769,"de"
84804960,64775,"es"
84804961,64776,"fr"
84804965,64780,"hu"
84804966,64781,"nl"
84805163,64784,"fi"
84804971,64787,"fr"
84804976,64792,"fr"
84804980,64798,"fr"
84804986,64802,"hu"
84804989,64805,"fr"
84804990,64806,"fi"
84804994,64810,"it"
84804995,64811,"fr"
84805005,64821,"fr"
84805008,64824,"hu"
84805010,64830,"fr"
84805022,64838,"fr"
84805021,64839,"hu"
84805027,64844,"hu"
84805028,64845,"it"
84805033,64850,"fr"
84805034,64853,"fr"
84805036,64855,"fi"
84805042,64859,"hu"
84805046,64862,"fr"
84805050,64867,"fr"
84805052,64869,"de"
84805055,64872,"hu"
84805067,64884,"fi"
84805068,64885,"it"
84805069,64886,"fr"
84805080,64897,"da"
84805082,64899,"it"
84805086,64902,"fr"
84805089,64906,"hu"
84805093,64909,"fr"
84805096,64912,"fr"
84805097,64913,"fr"
84805102,64918,"fi"
84805104,64920,"fr"
84805105,64921,"hu"
84805113,64929,"hu"
84805116,64932,"hu"
84805117,64935,"fr"
84805119,64937,"de"
84805121,64939,"fr"
84805129,64945,"es"
84805130,64946,"es"
84805131,64947,"es"
84805132,64949,"fr"
84805134,64950,"fi"
84805135,64951,"fi"
84805136,64952,"fr"
84805140,64956,"fi"
84805142,64958,"hu"
84805144,64960,"fi"
84805150,64966,"fr"
84805157,64973,"fi"
84805158,64974,"es"
84805160,64976,"fr"
84805165,64980,"hu"
84805168,64983,"fr"
84805171,64986,"nl"
84805172,64987,"nl"
84805175,64990,"fr"
84805180,64995,"fi"
84805181,64996,"fi"
84805190,65006,"it"
84805201,65016,"sv"
84805204,65019,"hu"
84805206,65021,"pt"
84805209,65024,"es"
84805210,65025,"fr"
84805213,65028,"it"
84805216,65031,"fr"
84805219,65034,"es"
84805223,65038,"hu"
84805236,65051,"it"
84805237,65052,"fr"
84805239,65054,"fi"
84805240,65055,"hu"
84805241,65056,"sv"
84805338,65057,"fi"
84805242,65059,"fr"
84805247,65063,"fi"
84805256,65073,"it"
84805265,65082,"fr"
84805272,65088,"nl"
84805273,65089,"de"
84805276,65092,"fr"
84805277,65093,"de"
84805278,65094,"fi"
84805279,65095,"fi"
84805280,65096,"fr"
84805286,65102,"fi"
84805289,65105,"fr"
84805292,65108,"fi"
84805293,65109,"fr"
84805295,65111,"fr"
84805302,65118,"fr"
84805314,65131,"sv"
84805332,65150,"fr"
84805336,65154,"fi"
84805341,65158,"es"
84805346,65163,"fi"
84805347,65164,"nl"
84805348,65165,"es"
84805358,65175,"fi"
84805361,65178,"fr"
84805362,65179,"it"
84805366,65183,"fr"
84805371,65187,"fr"
84805381,65197,"fi"
84805395,65211,"de"
84805396,65212,"de"
84805397,65213,"fr"
84805400,65216,"fi"
84805401,65217,"fi"
84805403,65219,"fr"
84805408,65224,"fr"
84805409,65225,"sv"
84805435,65251,"fr"
84805447,65263,"fr"
84805450,65266,"fr"
84805452,65268,"fi"
84805456,65273,"fr"
84805459,65275,"fr"
84805461,65277,"de"
84805465,65281,"fi"
84805476,65292,"fi"
84805481,65297,"it"
84805484,65300,"nl"
84805485,65301,"fr"
84805516,65332,"hu"
84805517,65333,"es"
84805523,65339,"fr"
84805524,65340,"nl"
84805528,65344,"sv"
84805530,65346,"de"
84805533,65349,"fr"
84805536,65352,"fi"
84805537,65353,"fi"
84805550,65366,"fr"
84805575,65391,"it"
84805586,65402,"fr"
84805587,65403,"fr"
84805589,65405,"fr"
84805592,65408,"fi"
84805593,65409,"fi"
84805594,65410,"es"
84805603,65419,"fr"
84805604,65420,"fr"
84805605,65421,"fr"
84805606,65422,"fi"
84805618,65434,"fr"
84805619,65435,"fi"
84805628,65444,"de"
84805632,65448,"fr"
84805633,65449,"fr"
84805641,65457,"fr"
84805651,65467,"fi"
84805652,65468,"fi"
84805653,65469,"fi"
84805654,65470,"hu"
84805670,65485,"da"
84805671,65486,"es"
84805673,65488,"it"
84805675,65491,"fr"
84805679,65494,"fr"
84805701,65516,"fi"
84805702,65517,"nl"
84805708,65522,"fr"
84805709,65523,"fi"
84805711,65525,"fi"
84805716,65529,"fi"
84805717,65530,"fr"
84805718,65531,"nl"
84805719,65532,"nl"
84805706,65535,"nl"
84805707,65536,"nl"
84805726,65541,"de"
84805731,65546,"fr"
84805749,65565,"ro"
84805759,65575,"sv"
84805762,65578,"fr"
84805764,65580,"sv"
84805768,65584,"es"
84805770,65586,"it"
84805779,65595,"fr"
84805783,65599,"nl"
84805784,65600,"de"
84805786,65602,"fi"
84805787,65603,"fi"
84805791,65607,"hu"
84805794,65610,"it"
84805795,65611,"fi"
84805796,65612,"fi"
84805811,65627,"it"
84805816,65632,"es"
84805824,65639,"fi"
84805825,65640,"fi"
84805829,65644,"de"
84805833,65648,"de"
84805834,65649,"fi"
84805842,65657,"fi"
84805845,65660,"nl"
84805846,65661,"de"
84805847,65662,"de"
84805849,65664,"nl"
84805856,65672,"hu"
84805858,65678,"fi"
84805860,65680,"it"
84805861,65681,"nl"
84805862,65682,"nl"
84805863,65684,"fr"
84805864,65685,"es"
84805866,65687,"fi"
84805868,65689,"es"
84805872,65694,"hu"
84805875,65697,"nl"
84805876,65698,"nl"
84805879,65702,"hu"
84805880,65703,"gl"
84805888,65711,"da"
84805890,65713,"it"
84805894,65719,"es"
84805897,65724,"da"
84805905,65734,"fi"
84805907,65736,"it"
84805909,65738,"es"
84805912,65745,"fi"
84805913,65746,"hu"
84805916,65751,"fr"
84805923,65764,"fi"
84805939,65788,"hu"
84805944,65796,"it"
84805945,65797,"hu"
84805946,65798,"it"
84805949,65801,"sv"
84805950,65802,"sv"
84805951,65803,"fi"
84805959,65814,"fi"
84805961,65815,"es"
84805965,65824,"fi"
84805968,65829,"nl"
84805971,65832,"nl"
84805972,65835,"eo"
84805980,65845,"fr"
84805981,65846,"hu"
84805984,65851,"fi"
84805985,65852,"fi"
84805986,65854,"nl"
84805994,65864,"fi"
84806002,65878,"fr"
84806003,65879,"fi"
84806004,65880,"es"
84806011,65888,"hu"
84806023,65904,"nl"
84806024,65905,"hu"
84806029,65911,"fi"
84806036,65922,"hu"
84806038,65928,"fi"
84806046,65937,"es"
84806055,65946,"nl"
84806062,65958,"eo"
84806065,65963,"fi"
84806071,65969,"fr"
84806074,65973,"de"
84806083,65986,"fi"
84806086,65988,"es"
84806087,65989,"fr"
84806088,65990,"fr"
84806089,65991,"af"
84806093,65996,"nl"
84806096,65999,"es"
84806098,66001,"nl"
84806109,66013,"fi"
84806113,66020,"fi"
84806116,66023,"es"
84806125,66035,"fr"
84806124,66037,"eo"
84806131,66043,"fi"
84806135,66053,"fi"
84806138,66058,"da"
84806144,66067,"fi"
84806158,66087,"hu"
84806178,66100,"hu"
84806171,66104,"fi"
84806172,66105,"fi"
84806174,66107,"fi"
84806182,66117,"fr"
84806184,66118,"hu"
84806207,66149,"hu"
84806216,66158,"fi"
84806217,66159,"hu"
84806222,66165,"fi"
84806224,66167,"nl"
84806227,66170,"nl"
84806236,66179,"hu"
84806257,66200,"hu"
84806270,66214,"hu"
84806275,66219,"hu"
84806279,66223,"nl"
84806289,66233,"hu"
84806295,66241,"hu"
84806297,66243,"fi"
84806307,66253,"nl"
84806309,66255,"nl"
84806310,66256,"hu"
84806315,66261,"fr"
84806316,66262,"es"
84806317,66263,"hu"
84806335,66281,"fi"
84806339,66285,"es"
84806351,66297,"nl"
84806352,66298,"nl"
84806364,66311,"nl"
84806367,66315,"hu"
84806370,66319,"hu"
84806373,66322,"fi"
84806377,66326,"de"
84806387,66337,"es"
84806388,66338,"es"
84806389,66339,"es"
84806390,66340,"es"
84806397,66347,"it"
84806398,66348,"hu"
84806401,66352,"nl"
84806410,66361,"fi"
84806419,66370,"hu"
84806422,66373,"es"
84806427,66378,"it"
84806433,66384,"fi"
84806448,66400,"hu"
84806449,66401,"hu"
84806450,66402,"hu"
84806470,66421,"hu"
84806475,66426,"hu"
84806479,66430,"fr"
84806484,66437,"de"
84806487,66440,"de"
84806491,66444,"hu"
84806498,66452,"de"
84806503,66457,"fi"
84806519,66475,"de"
84806522,66478,"hu"
84806523,66479,"hu"
84806524,66480,"fr"
84806525,66481,"fi"
84806527,66483,"fr"
84806532,66488,"es"
84806535,66491,"de"
84806539,66497,"hu"
84806541,66499,"de"
84806543,66501,"de"
84806546,66504,"de"
84806547,66505,"fr"
84806554,66512,"hu"
84806556,66514,"es"
84806557,66515,"de"
84806565,66523,"fi"
84806573,66532,"de"
84806576,66535,"de"
84806578,66537,"it"
84806584,66543,"de"
84806589,66548,"de"
84806590,66549,"fi"
84806593,66553,"de"
84806594,66554,"es"
84806597,66556,"hu"
84806598,66557,"fr"
84806601,66560,"hu"
84806602,66561,"hu"
84806607,66567,"hu"
84806613,66573,"de"
84806618,66578,"hu"
84806626,66586,"sv"
84806628,66589,"hu"
84806642,66591,"es"
84806643,66593,"hu"
84807253,66594,"nl"
84814402,66595,"el"
84814401,66595,"la"
84806635,66603,"hu"
84806636,66604,"de"
84806644,66611,"nl"
84806648,66615,"hu"
84806658,66624,"hu"
84806660,66626,"es"
84806664,66630,"de"
84806667,66633,"nl"
84806675,66642,"fi"
84806678,66645,"fr"
84806681,66649,"de"
84806684,66652,"fr"
84806685,66653,"hu"
84806688,66656,"de"
84806689,66657,"de"
84806693,66662,"hu"
84806695,66664,"fr"
84806696,66665,"fr"
84806656,66666,"nl"
84806701,66672,"fr"
84806702,66673,"de"
84806703,66674,"fr"
84806704,66675,"fi"
84806710,66681,"fr"
84806711,66682,"fr"
84806715,66686,"fi"
84806721,66692,"hu"
84806724,66695,"fr"
84806733,66704,"fr"
84806738,66709,"fr"
84806744,66715,"fr"
84806753,66725,"fr"
84806766,66739,"fi"
84806768,66741,"hu"
84806769,66742,"af"
84806793,66742,"nl"
84806782,66757,"hu"
84806786,66761,"fr"
84806790,66765,"fi"
84806795,66769,"de"
84806796,66770,"de"
84806797,66771,"fr"
84806798,66772,"hu"
84806802,66776,"fr"
84806803,66777,"hu"
84806804,66778,"nl"
84806807,66781,"fr"
84806809,66783,"fi"
84806810,66784,"nl"
84806813,66787,"fr"
84806815,66789,"hu"
84806819,66793,"fr"
84806821,66795,"fr"
84806823,66797,"de"
84806826,66801,"fi"
84806828,66803,"nl"
84806829,66804,"nl"
84806830,66805,"fr"
84806834,66810,"fr"
84806835,66811,"fi"
84806838,66814,"hu"
84806841,66817,"fr"
84806850,66826,"hu"
84806851,66827,"fr"
84806858,66834,"fr"
84806859,66835,"af"
84806860,66836,"fi"
84806863,66839,"fr"
84806865,66841,"hu"
84806866,66842,"hu"
84806869,66845,"fr"
84806871,66847,"de"
84806875,66852,"fr"
84806876,66853,"fr"
84806887,66865,"fi"
84806888,66866,"es"
84806889,66867,"es"
84806900,66878,"fr"
84806901,66879,"fi"
84806902,66880,"de"
84806905,66883,"fr"
84806915,66894,"fr"
84806917,66896,"fi"
84806918,66897,"fr"
84806923,66902,"es"
84806924,66903,"hu"
84806925,66904,"de"
84806933,66912,"fr"
84806945,66924,"fr"
84806948,66927,"fr"
84806950,66929,"fr"
84806951,66930,"fi"
84806952,66931,"nl"
84806960,66939,"hu"
84806968,66947,"nl"
84806970,66949,"es"
84806973,66952,"de"
84806980,66959,"de"
84806984,66963,"hu"
84806986,66965,"fr"
84806988,66967,"fi"
84806997,66977,"la"
84806998,66978,"fr"
84806999,66979,"es"
84807000,66980,"fr"
84807005,66985,"fr"
84807009,66989,"hu"
84807013,66994,"fi"
84807014,66995,"fr"
84807017,66999,"hu"
84807021,67002,"hu"
84807033,67010,"fr"
84807031,67013,"nl"
84807034,67015,"de"
84807042,67023,"nl"
84807043,67024,"fr"
84807052,67033,"de"
84807066,67048,"de"
84807067,67049,"fi"
84807070,67052,"fr"
84807072,67054,"nl"
84807083,67066,"de"
84807084,67067,"de"
84807085,67068,"de"
84807090,67074,"fr"
84807092,67076,"fi"
84807096,67080,"fr"
84807097,67081,"fi"
84807099,67083,"de"
84807102,67086,"fr"
84807108,67092,"es"
84807110,67094,"fr"
84807112,67096,"fr"
84807116,67099,"fr"
84807118,67102,"fr"
84807132,67112,"de"
84807139,67119,"fr"
84807140,67120,"fr"
84807145,67125,"fi"
84807146,67126,"es"
84807149,67129,"fr"
84807151,67131,"fi"
84807156,67136,"fr"
84807157,67137,"es"
84807160,67140,"hu"
84807173,67155,"es"
84807174,67157,"hu"
84807175,67158,"fr"
84807178,67159,"nl"
84807179,67161,"de"
84807180,67162,"pt"
84807181,67163,"fr"
84807188,67170,"fi"
84807195,67178,"de"
84807198,67181,"fi"
84807206,67189,"es"
84807209,67192,"de"
84807214,67197,"es"
84807222,67205,"fr"
84807226,67210,"de"
84807227,67211,"hu"
84807228,67212,"hu"
84807229,67213,"hu"
84807232,67217,"de"
84807234,67219,"nl"
84807235,67220,"sv"
84807240,67225,"hu"
84807244,67230,"fi"
84807247,67231,"es"
84807246,67233,"fr"
84807250,67236,"nl"
84807255,67240,"de"
84807256,67241,"de"
84807258,67243,"fr"
84807259,67244,"nl"
84807262,67245,"fr"
84807263,67248,"es"
84807264,67249,"hu"
84807265,67250,"de"
84807274,67251,"de"
84807266,67252,"fr"
84807267,67253,"fr"
84807275,67260,"fr"
84807276,67261,"de"
84807277,67262,"de"
84807278,67263,"fi"
84807279,67264,"fr"
84807287,67272,"hu"
84807288,67273,"fr"
84807289,67274,"fi"
84807290,67275,"fr"
84807291,67276,"nl"
84807295,67281,"fr"
84807297,67283,"fr"
84807299,67286,"de"
84807302,67289,"de"
84807303,67290,"hu"
84807304,67291,"fi"
84807308,67295,"it"
84807309,67296,"it"
84807310,67297,"it"
84807316,67303,"de"
84807317,67304,"fi"
84807318,67305,"hu"
84807320,67307,"nl"
84807333,67320,"fr"
84807340,67327,"fr"
84807352,67340,"fi"
84807359,67348,"es"
84807365,67354,"es"
84807371,67360,"es"
84807391,67381,"de"
84807392,67382,"fr"
84808963,67385,"de"
84807396,67387,"fr"
84807400,67394,"de"
84807403,67398,"nl"
84807404,67399,"de"
84807405,67400,"fr"
84807407,67402,"fr"
84807413,67407,"de"
84807414,67408,"es"
84807415,67409,"de"
84807421,67415,"es"
84807423,67417,"it"
84807430,67424,"cy"
84807433,67427,"fr"
84807447,67440,"de"
84807449,67442,"nl"
84807451,67444,"nl"
84807511,67451,"bo"
84807458,67452,"fi"
84807472,67469,"fr"
84807484,67481,"es"
84807490,67488,"de"
84807493,67491,"hu"
84807494,67492,"hu"
84807500,67499,"nl"
84807508,67508,"hu"
84807510,67510,"fi"
84807523,67523,"nl"
84807524,67524,"es"
84807525,67525,"hu"
84807536,67535,"pt"
84807538,67537,"nl"
84807541,67540,"hu"
84807542,67541,"de"
84807557,67555,"es"
84807558,67556,"it"
84807561,67559,"it"
84807562,67561,"pt"
84807564,67563,"hu"
84807573,67572,"fi"
84807579,67578,"hu"
84807580,67579,"hu"
84807588,67588,"fi"
84807594,67594,"pt"
84807595,67595,"it"
84807614,67616,"fi"
84807617,67619,"de"
84807618,67620,"fr"
84807630,67631,"es"
84807634,67635,"nl"
84807636,67638,"es"
84807643,67644,"de"
84807652,67653,"nl"
84807656,67657,"fi"
84807659,67660,"fi"
84807663,67664,"de"
84807664,67665,"de"
84807665,67666,"de"
84807674,67676,"es"
84807684,67686,"fi"
84807687,67690,"de"
84807697,67700,"de"
84807698,67701,"de"
84807704,67705,"es"
84807707,67708,"it"
84807711,67712,"hu"
84807712,67713,"hu"
84807714,67715,"fi"
84807718,67719,"fr"
84807723,67724,"pt"
84807724,67725,"pt"
84807725,67726,"es"
84807736,67737,"hu"
84807739,67740,"pt"
84807740,67741,"fr"
84807742,67743,"it"
84807745,67746,"nl"
84807753,67754,"hu"
84807759,67762,"fi"
84807760,67763,"fi"
84807764,67767,"pt"
84807770,67773,"hu"
84807774,67779,"fr"
84807775,67780,"pt"
84807777,67782,"fi"
84807788,67793,"hu"
84807789,67794,"hu"
84807799,67807,"fi"
84807804,67812,"fi"
84807810,67817,"es"
84807811,67818,"hu"
84807814,67819,"es"
84807823,67830,"hu"
84807824,67831,"pt"
84807835,67843,"es"
84807838,67846,"it"
84807840,67848,"fr"
84807841,67849,"hu"
84807842,67850,"it"
84807844,67853,"fr"
84807848,67857,"fi"
84807850,67860,"fr"
84807851,67861,"de"
84807852,67862,"fi"
84807853,67863,"fr"
84807857,67867,"fr"
84807858,67868,"nl"
84807865,67875,"hu"
84807874,67884,"fr"
84807875,67885,"de"
84807877,67887,"hu"
84807879,67889,"fr"
84807884,67895,"es"
84807886,67897,"de"
84807891,67902,"fi"
84807897,67909,"hu"
84807898,67910,"fr"
84807899,67911,"nl"
84807904,67916,"fi"
84807905,67917,"es"
84807912,67924,"fr"
84807913,67927,"fr"
84807916,67930,"fr"
84807917,67931,"it"
84807918,67932,"fr"
84807919,67933,"fr"
84807921,67935,"pt"
84807925,67939,"es"
84807926,67940,"fr"
84807927,67941,"it"
84807932,67943,"nl"
84807934,67945,"hu"
84807937,67948,"fi"
84807948,67949,"de"
84807940,67952,"hu"
84807943,67955,"nl"
84807944,67956,"fi"
84807949,67961,"es"
84807951,67963,"fr"
84807952,67964,"fi"
84807954,67966,"nl"
84807966,67974,"it"
84807963,67976,"zh"
84807969,67981,"hu"
84807970,67982,"nl"
84807978,67991,"de"
84807980,67993,"hu"
84807986,67999,"fr"
84807997,68010,"fr"
84807999,68012,"fi"
84808002,68015,"es"
84808008,68024,"fi"
84808009,68025,"hu"
84808010,68026,"hu"
84808017,68036,"fr"
84808036,68057,"de"
84808043,68065,"fi"
84808056,68079,"nl"
84808063,68086,"fr"
84808064,68087,"fi"
84808067,68090,"it"
84808084,68109,"fi"
84808086,68111,"nl"
84808089,68114,"hu"
84808090,68115,"hu"
84808092,68117,"fi"
84808095,68121,"pt"
84808105,68131,"es"
84808106,68132,"fi"
84808112,68138,"fr"
84808113,68139,"nl"
84808128,68154,"es"
84808129,68155,"nl"
84808140,68166,"fi"
84808141,68168,"hu"
84808156,68183,"hu"
84808160,68188,"hu"
84808162,68190,"nl"
84808163,68191,"fi"
84808164,68192,"nl"
84808167,68193,"nl"
84808171,68199,"fr"
84808172,68200,"fi"
84808176,68206,"fi"
84808185,68216,"hu"
84808188,68220,"es"
84808189,68221,"de"
84808193,68227,"hu"
84808209,68228,"de"
84808203,68244,"fi"
84808204,68245,"fr"
84808210,68246,"fi"
84808207,68251,"nl"
84808217,68258,"de"
84808218,68259,"de"
84808221,68262,"de"
84808222,68263,"de"
84808223,68264,"fr"
84808225,68265,"fr"
84808231,68271,"fr"
84808241,68281,"fr"
84808246,68286,"fr"
84808248,68288,"hu"
84808256,68297,"fr"
84808257,68298,"fr"
84808265,68303,"fr"
84808263,68306,"fi"
84808264,68307,"fr"
84808269,68311,"nl"
84808270,68312,"fr"
84808272,68314,"fr"
84808279,68321,"hu"
84808284,68327,"fr"
84808294,68339,"hu"
84808297,68342,"fi"
84808308,68355,"fr"
84808309,68356,"fr"
84808318,68365,"de"
84808321,68368,"nl"
84808328,68375,"de"
84808333,68381,"nl"
84808346,68395,"de"
84808351,68400,"de"
84808352,68401,"de"
84808353,68402,"de"
84808354,68403,"de"
84808355,68404,"nl"
84808364,68415,"fi"
84808375,68427,"hu"
84808378,68431,"hu"
84808381,68437,"fi"
84808382,68438,"fi"
84808386,68443,"es"
84808387,68444,"es"
84808395,68452,"es"
84808403,68461,"fi"
84808416,68475,"hu"
84808417,68476,"fr"
84808423,68485,"fr"
84808425,68487,"fr"
84808427,68489,"hu"
84808439,68501,"fr"
84808443,68505,"fi"
84808446,68509,"fi"
84808447,68510,"fr"
84808448,68511,"de"
84808449,68512,"de"
84808453,68516,"fr"
84808461,68525,"es"
84808463,68527,"nl"
84808464,68528,"fr"
84808505,68534,"nl"
84808472,68537,"hu"
84808476,68541,"pt"
84808478,68543,"fi"
84808495,68560,"fr"
84808501,68566,"es"
84808507,68571,"hu"
84808516,68581,"fr"
84808524,68588,"fr"
84808526,68591,"fr"
84808529,68593,"de"
84808530,68594,"de"
84808547,68595,"fr"
84808536,68602,"fr"
84808537,68603,"fr"
84808540,68606,"fr"
84808555,68618,"fr"
84808558,68621,"fr"
84808559,68622,"fr"
84808568,68632,"fr"
84808569,68633,"hu"
